Suburb,Address,Rooms,Type,Price,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longitude,Regionname,Propertycount,geom,geom_suburb,suburb area
Albion,2/62 Selwyn St,3,u,600000.0,Douglas,20/05/2017,13.9,3020.0,3.0,1.0,1.0,181.0,-37.7815,144.8128,Western Metropolitan,2185.0,POINT (144.8128 -37.7815),Brimbank - Sunshine,0.006602827430471597
Altona,7 Cowra St,3,h,840000.0,hockingstuart,8/04/2017,13.8,3018.0,3.0,1.0,2.0,577.0,-37.864,144.8161,Western Metropolitan,5301.0,POINT (144.8161 -37.864),Hobsons Bay - Altona,0.004923520376904833
Altona,196 Blyth St,5,h,1480000.0,Greg,13/05/2017,13.8,3018.0,5.0,3.0,4.0,725.0,-37.8712,144.8107,Western Metropolitan,5301.0,POINT (144.8107 -37.8712),Hobsons Bay - Altona,0.004923520376904833
Altona,2/214 Queen St,2,t,600000.0,hockingstuart,20/05/2017,13.8,3018.0,2.0,1.0,2.0,190.0,-37.8718,144.819,Western Metropolitan,5301.0,POINT (144.819 -37.8718),Hobsons Bay - Altona,0.004923520376904833
Altona,3/8 Rayner St,2,t,597500.0,hockingstuart,22/04/2017,13.8,3018.0,2.0,1.0,2.0,178.0,-37.8701,144.8209,Western Metropolitan,5301.0,POINT (144.8209 -37.8701),Hobsons Bay - Altona,0.004923520376904833
Altona,12 Kookaburra St,3,h,1165000.0,Greg,29/04/2017,13.8,3018.0,3.0,1.0,2.0,700.0,-37.8707,144.8076,Western Metropolitan,5301.0,POINT (144.8076 -37.8707),Hobsons Bay - Altona,0.004923520376904833
Altona,13 Linnet St,4,h,1295000.0,Greg,29/04/2017,13.8,3018.0,3.0,1.0,2.0,725.0,-37.8678,144.816,Western Metropolitan,5301.0,POINT (144.816 -37.8678),Hobsons Bay - Altona,0.004923520376904833
Ashburton,53 Gloucester Rd,2,h,1450000.0,Woodards,8/04/2017,11.0,3147.0,2.0,1.0,1.0,627.0,-37.8689,145.0882,Southern Metropolitan,3052.0,POINT (145.0882 -37.8689),Boroondara  - Camberwell S.,0.0018623135983943458
Ashburton,2a Liberator St,2,u,925000.0,Jellis,8/04/2017,11.0,3147.0,2.0,1.0,2.0,257.0,-37.866,145.089,Southern Metropolitan,3052.0,POINT (145.089 -37.866),Boroondara  - Camberwell S.,0.0018623135983943458
Ashburton,23 Solway St,4,h,2220000.0,Marshall,13/05/2017,11.0,3147.0,4.0,3.0,2.0,480.0,-37.8726,145.0716,Southern Metropolitan,3052.0,POINT (145.0716 -37.8726),Boroondara  - Camberwell S.,0.0018623135983943458
Ashburton,24 Baird St,3,h,1912500.0,Jellis,22/04/2017,11.0,3147.0,3.0,2.0,2.0,869.0,-37.8686,145.0721,Southern Metropolitan,3052.0,POINT (145.0721 -37.8686),Boroondara  - Camberwell S.,0.0018623135983943458
Ashburton,11 Poulter St,4,h,2085000.0,Buxton,29/04/2017,11.0,3147.0,4.0,2.0,2.0,705.0,-37.8635,145.0895,Southern Metropolitan,3052.0,POINT (145.0895 -37.8635),Boroondara  - Camberwell S.,0.0018623135983943458
Balwyn,10A Head St,3,h,1380000.0,Barry,8/04/2017,9.7,3103.0,3.0,2.0,1.0,548.0,-37.8021,145.0637,Southern Metropolitan,5682.0,POINT (145.0637 -37.8021),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,2/15 Pryton Ct,2,u,825000.0,Biggin,20/05/2017,9.7,3103.0,2.0,2.0,2.0,288.0,-37.8078,145.1031,Southern Metropolitan,5682.0,POINT (145.1031 -37.8078),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,12 Power St,3,h,1670000.0,Fletchers,22/04/2017,9.7,3103.0,3.0,1.0,1.0,534.0,-37.8114,145.0793,Southern Metropolitan,5682.0,POINT (145.0793 -37.8114),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,27A Yerrin St,3,t,1680000.0,Fletchers,22/04/2017,9.7,3103.0,3.0,3.0,1.0,329.0,-37.8101,145.0844,Southern Metropolitan,5682.0,POINT (145.0844 -37.8101),Boroondara  - Camberwell N.,0.0017809429555208707
Brooklyn,6 Millers Rd,2,h,1005000.0,hockingstuart,22/04/2017,10.9,3012.0,2.0,1.0,2.0,780.0,-37.8241,144.8419,Western Metropolitan,962.0,POINT (144.8419 -37.8241),Hobsons Bay - Altona,0.004923520376904833
Carlton,1/2 Drummond St,3,u,1520000.0,hockingstuart,8/04/2017,1.8,3053.0,3.0,2.0,2.0,214.0,-37.8177,144.8496,Northern Metropolitan,6786.0,POINT (144.8496 -37.8177),Hobsons Bay - Altona,0.004923520376904833
Carlton,2/100 Keppel St,2,t,960000.0,Nelson,20/05/2017,1.8,3053.0,2.0,2.0,1.0,0.0,-37.7947,144.9724,Northern Metropolitan,6786.0,POINT (144.9724 -37.7947),Port Phillip - West,0.0036864469584525447
Carlton,11/108 Elgin St,2,u,995000.0,Woodards,22/04/2017,1.8,3053.0,2.0,2.0,1.0,0.0,-37.7973,144.9712,Northern Metropolitan,6786.0,POINT (144.9712 -37.7973),Port Phillip - West,0.0036864469584525447
Carlton,20/264 Drummond St,1,u,490000.0,hockingstuart,29/04/2017,1.8,3053.0,1.0,1.0,1.0,0.0,-37.7998,144.9689,Northern Metropolitan,6786.0,POINT (144.9689 -37.7998),Port Phillip - West,0.0036864469584525447
Carlton,10/3 Lytton St,2,u,500000.0,Peter,29/04/2017,1.8,3053.0,2.0,1.0,1.0,4076.0,-37.7941,144.9678,Northern Metropolitan,6786.0,POINT (144.9678 -37.7941),Port Phillip - West,0.0036864469584525447
Eaglemont,39 Durham St,4,h,1750000.0,Nelson,20/05/2017,10.3,3084.0,4.0,2.0,2.0,707.0,-37.762,145.0645,Eastern Metropolitan,1651.0,POINT (145.0645 -37.762),Banyule - Heidelberg,0.003338643495226048
Eaglemont,121 The Righi,5,h,2710000.0,Miles,29/04/2017,10.3,3084.0,5.0,3.0,2.0,1001.0,-37.7605,145.0593,Eastern Metropolitan,1651.0,POINT (145.0593 -37.7605),Banyule - Heidelberg,0.003338643495226048
East Melbourne,402/166 Wellington Pde,1,u,503000.0,Biggin,8/04/2017,1.5,3002.0,1.0,1.0,1.0,0.0,-37.8161,144.9845,Northern Metropolitan,3040.0,POINT (144.9845 -37.8161),Port Phillip - West,0.0036864469584525447
East Melbourne,4/24 Hotham St,2,u,810000.0,Biggin,13/05/2017,1.5,3002.0,2.0,1.0,1.0,944.0,-37.8144,144.9896,Northern Metropolitan,3040.0,POINT (144.9896 -37.8144),Port Phillip - West,0.0036864469584525447
East Melbourne,127 Gipps St,4,h,4275000.0,Caine,20/05/2017,1.5,3002.0,4.0,2.0,2.0,326.0,-37.8133,144.9865,Northern Metropolitan,3040.0,POINT (144.9865 -37.8133),Port Phillip - West,0.0036864469584525447
Elsternwick,39/2 Gordon St,1,u,385000.0,Biggin,8/04/2017,8.5,3185.0,1.0,1.0,1.0,1851.0,-37.8822,144.9994,Southern Metropolitan,4898.0,POINT (144.9994 -37.8822),Glen Eira - Caulfield,0.002274434955324714
Elsternwick,9/39 Horne St,3,t,850000.0,Beller,8/04/2017,8.5,3185.0,3.0,2.0,2.0,114.0,-37.8857,145.0011,Southern Metropolitan,4898.0,POINT (145.0011 -37.8857),Glen Eira - Caulfield,0.002274434955324714
Elsternwick,8/37 Victoria St,2,u,740000.0,Gary,8/04/2017,8.5,3185.0,2.0,1.0,1.0,0.0,-37.8881,145.0097,Southern Metropolitan,4898.0,POINT (145.0097 -37.8881),Glen Eira - Caulfield,0.002274434955324714
Elsternwick,24 Clarence St,3,h,1940000.0,Biggin,20/05/2017,8.5,3185.0,3.0,2.0,2.0,439.0,-37.892,145.0103,Southern Metropolitan,4898.0,POINT (145.0103 -37.892),Glen Eira - Caulfield,0.002274434955324714
Elsternwick,4/34 Horne St,2,u,595000.0,Hodges,29/04/2017,8.5,3185.0,2.0,1.0,1.0,0.0,-37.886,145.0008,Southern Metropolitan,4898.0,POINT (145.0008 -37.886),Glen Eira - Caulfield,0.002274434955324714
Elsternwick,3/33 St Georges Rd,2,u,632500.0,Gary,29/04/2017,8.5,3185.0,2.0,1.0,1.0,0.0,-37.8817,145.0032,Southern Metropolitan,4898.0,POINT (145.0032 -37.8817),Glen Eira - Caulfield,0.002274434955324714
Elwood,4/88 Addison St,2,u,687000.0,Biggin,8/04/2017,7.7,3184.0,2.0,1.0,1.0,1912.0,-37.8795,144.98,Southern Metropolitan,8989.0,POINT (144.98 -37.8795),Port Phillip - St Kilda,0.0008941207488536507
Elwood,12/10 Docker St,2,u,1260000.0,hockingstuart,8/04/2017,7.7,3184.0,2.0,2.0,2.0,626.0,-37.8865,144.9874,Southern Metropolitan,8989.0,POINT (144.9874 -37.8865),Port Phillip - St Kilda,0.0008941207488536507
Elwood,9/457 St Kilda St,2,u,695000.0,hockingstuart,8/04/2017,7.7,3184.0,2.0,1.0,1.0,845.0,-37.8888,144.991,Southern Metropolitan,8989.0,POINT (144.991 -37.8888),Port Phillip - St Kilda,0.0008941207488536507
Elwood,8/89 Addison St,3,u,950000.0,Whiting,13/05/2017,7.7,3184.0,3.0,1.0,1.0,0.0,-37.8794,144.9804,Southern Metropolitan,8989.0,POINT (144.9804 -37.8794),Port Phillip - St Kilda,0.0008941207488536507
Elwood,7/282 Barkly St,1,u,360000.0,Biggin,13/05/2017,7.7,3184.0,1.0,1.0,0.0,0.0,-37.8749,144.9799,Southern Metropolitan,8989.0,POINT (144.9799 -37.8749),Port Phillip - St Kilda,0.0008941207488536507
Elwood,9 Kendall St,3,h,1875000.0,Chisholm,13/05/2017,7.7,3184.0,3.0,2.0,2.0,270.0,-37.8805,144.9933,Southern Metropolitan,8989.0,POINT (144.9933 -37.8805),Port Phillip - St Kilda,0.0008941207488536507
Elwood,6/5 Alfriston St,2,u,642000.0,hockingstuart,20/05/2017,7.7,3184.0,2.0,1.0,0.0,0.0,-37.8753,144.9902,Southern Metropolitan,8989.0,POINT (144.9902 -37.8753),Port Phillip - St Kilda,0.0008941207488536507
Elwood,23 Byron St,3,h,1520000.0,Chisholm,20/05/2017,7.7,3184.0,3.0,2.0,1.0,362.0,-37.8772,144.9904,Southern Metropolitan,8989.0,POINT (144.9904 -37.8772),Port Phillip - St Kilda,0.0008941207488536507
Elwood,13 Cyril St,5,h,2275000.0,Biggin,20/05/2017,7.7,3184.0,5.0,2.0,1.0,399.0,-37.8777,144.9915,Southern Metropolitan,8989.0,POINT (144.9915 -37.8777),Port Phillip - St Kilda,0.0008941207488536507
Elwood,14/125 Ormond Rd,2,u,800000.0,Buxton,20/05/2017,7.7,3184.0,2.0,2.0,2.0,0.0,-37.8857,144.9884,Southern Metropolitan,8989.0,POINT (144.9884 -37.8857),Port Phillip - St Kilda,0.0008941207488536507
Elwood,6/53 Tennyson St,2,u,500000.0,Morleys,20/05/2017,7.7,3184.0,2.0,1.0,1.0,0.0,-37.8777,144.9891,Southern Metropolitan,8989.0,POINT (144.9891 -37.8777),Port Phillip - St Kilda,0.0008941207488536507
Elwood,102/95 Ormond Rd,1,u,490000.0,McGrath,29/04/2017,7.7,3184.0,1.0,1.0,1.0,0.0,-37.8852,144.9877,Southern Metropolitan,8989.0,POINT (144.9877 -37.8852),Port Phillip - St Kilda,0.0008941207488536507
Essendon North,10 Cowper St,4,h,1291000.0,Barry,8/04/2017,9.4,3041.0,4.0,2.0,2.0,521.0,-37.7372,144.9022,Western Metropolitan,1308.0,POINT (144.9022 -37.7372),Moonee Valley - Essendon,0.0022060755873106685
Essendon North,3 Madden St,2,t,810000.0,Pagan,20/05/2017,9.4,3041.0,2.0,2.0,1.0,175.0,-37.7417,144.9079,Western Metropolitan,1308.0,POINT (144.9079 -37.7417),Moonee Valley - Essendon,0.0022060755873106685
Essendon North,5/15 Bulla Rd,2,u,415500.0,Nelson,22/04/2017,9.4,3041.0,2.0,1.0,1.0,82.0,-37.743,144.9084,Western Metropolitan,1308.0,POINT (144.9084 -37.743),Moonee Valley - Essendon,0.0022060755873106685
Fitzroy,60 Argyle St,2,t,1100000.0,Nelson,8/04/2017,1.6,3065.0,2.0,2.0,1.0,81.0,-37.7976,144.9778,Northern Metropolitan,5825.0,POINT (144.9778 -37.7976),Yarra - North,0.0013635085488200602
Fitzroy,29 Bell St,2,t,1350000.0,Nelson,8/04/2017,1.6,3065.0,2.0,1.0,2.0,6261.0,-37.799,144.975,Northern Metropolitan,5825.0,POINT (144.975 -37.799),Yarra - North,0.0013635085488200602
Fitzroy,320/416 Gore St,2,u,600000.0,Nelson,8/04/2017,1.6,3065.0,2.0,1.0,1.0,2122.0,-37.7967,144.9836,Northern Metropolitan,5825.0,POINT (144.9836 -37.7967),Yarra - North,0.0013635085488200602
Fitzroy,28 Greeves St,2,h,1350000.0,Jellis,13/05/2017,1.6,3065.0,2.0,1.0,0.0,131.0,-37.7999,144.9776,Northern Metropolitan,5825.0,POINT (144.9776 -37.7999),Yarra - North,0.0013635085488200602
Fitzroy,7B Hargreaves St,3,h,2725000.0,Jellis,13/05/2017,1.6,3065.0,3.0,2.0,1.0,0.0,-37.8007,144.9833,Northern Metropolitan,5825.0,POINT (144.9833 -37.8007),Yarra - North,0.0013635085488200602
Fitzroy,322 Young St,2,t,1050000.0,Nelson,20/05/2017,1.6,3065.0,2.0,1.0,1.0,87.0,-37.7959,144.9802,Northern Metropolitan,5825.0,POINT (144.9802 -37.7959),Yarra - North,0.0013635085488200602
Fitzroy,10/59 Young St,3,h,1326000.0,Nelson,20/05/2017,1.6,3065.0,3.0,2.0,2.0,718.0,-37.8065,144.9781,Northern Metropolitan,5825.0,POINT (144.9781 -37.8065),Yarra - North,0.0013635085488200602
Fitzroy,233 Gore St,2,h,1200000.0,Brad,29/04/2017,1.6,3065.0,2.0,1.0,0.0,63.0,-37.8018,144.9825,Northern Metropolitan,5825.0,POINT (144.9825 -37.8018),Yarra - North,0.0013635085488200602
Fitzroy,503/185 Rose St,2,u,681500.0,Jellis,29/04/2017,1.6,3065.0,2.0,1.0,1.0,0.0,-37.7964,144.9839,Northern Metropolitan,5825.0,POINT (144.9839 -37.7964),Yarra - North,0.0013635085488200602
Gowanbrae,3 Birk Ct,3,h,680000.0,Nelson,8/04/2017,13.6,3043.0,3.0,2.0,1.0,277.0,-37.7039,144.8986,Western Metropolitan,1071.0,POINT (144.8986 -37.7039),Moreland - North,0.0022546854161181323
Gowanbrae,3 Daffodil Ct,3,h,741000.0,Nelson,8/04/2017,13.6,3043.0,3.0,2.0,2.0,585.0,-37.7055,144.8943,Western Metropolitan,1071.0,POINT (144.8943 -37.7055),Moreland - North,0.0022546854161181323
Gowanbrae,7 Adelaide Bvd,4,h,990000.0,Nelson,13/05/2017,13.6,3043.0,4.0,2.0,2.0,702.0,-37.7071,144.8989,Western Metropolitan,1071.0,POINT (144.8989 -37.7071),Moreland - North,0.0022546854161181323
Gowanbrae,13 Gowanbrae Dr,4,h,970000.0,Nelson,29/04/2017,13.6,3043.0,4.0,2.0,3.0,737.0,-37.7088,144.8938,Western Metropolitan,1071.0,POINT (144.8938 -37.7088),Moreland - North,0.0022546854161181323
Jacana,81 Johnstone St,3,h,485000.0,Barry,8/04/2017,14.5,3047.0,3.0,1.0,2.0,630.0,-37.6822,144.9108,Northern Metropolitan,851.0,POINT (144.9108 -37.6822),Hume - Broadmeadows,0.004531675047476315
Jacana,17 Bannister St,4,h,618000.0,YPA,20/05/2017,14.5,3047.0,4.0,1.0,2.0,604.0,-37.6875,144.9102,Northern Metropolitan,851.0,POINT (144.9102 -37.6875),Hume - Broadmeadows,0.004531675047476315
Keilor Park,49a Spence St,3,u,616000.0,Barry,22/04/2017,14.5,3042.0,3.0,1.0,2.0,431.0,-37.721,144.8584,Western Metropolitan,1119.0,POINT (144.8584 -37.721),Brimbank  - Keilor,0.00601203524275048
Keilor Park,7 Zagreb Ct,3,h,773000.0,Nelson,29/04/2017,14.5,3042.0,3.0,2.0,2.0,650.0,-37.724,144.8514,Western Metropolitan,1119.0,POINT (144.8514 -37.724),Brimbank  - Keilor,0.00601203524275048
Kensington,303/62 Altona St,1,u,355000.0,Edward,8/04/2017,4.2,3031.0,1.0,1.0,1.0,2581.0,-37.7979,144.9265,Northern Metropolitan,5263.0,POINT (144.9265 -37.7979),Port Phillip - West,0.0036864469584525447
Kensington,20 Bradfield La,1,t,425000.0,Biggin,8/04/2017,4.2,3031.0,1.0,1.0,1.0,0.0,-37.7886,144.9253,Northern Metropolitan,5263.0,POINT (144.9253 -37.7886),Moonee Valley - Essendon,0.0022060755873106685
Kensington,217/71 Henry St,2,u,535000.0,Pagan,8/04/2017,4.2,3031.0,2.0,2.0,1.0,2592.0,-37.7961,144.9261,Northern Metropolitan,5263.0,POINT (144.9261 -37.7961),Port Phillip - West,0.0036864469584525447
Kensington,10/2 Howlett St,2,u,500000.0,Edward,8/04/2017,4.2,3031.0,2.0,1.0,1.0,0.0,-37.7897,144.9228,Northern Metropolitan,5263.0,POINT (144.9228 -37.7897),Port Phillip - West,0.0036864469584525447
Kensington,9/11 Smith St,2,u,525000.0,Edward,13/05/2017,4.2,3031.0,2.0,1.0,1.0,0.0,-37.7912,144.9318,Northern Metropolitan,5263.0,POINT (144.9318 -37.7912),Moonee Valley - Essendon,0.0022060755873106685
Kensington,16 Altona St,2,h,1110000.0,Nelson,20/05/2017,4.2,3031.0,2.0,1.0,0.0,155.0,-37.7989,144.9275,Northern Metropolitan,5263.0,POINT (144.9275 -37.7989),Port Phillip - West,0.0036864469584525447
Kensington,4/26 Barnett St,3,t,917500.0,Nelson,20/05/2017,4.2,3031.0,3.0,1.0,1.0,98.0,-37.791,144.9323,Northern Metropolitan,5263.0,POINT (144.9323 -37.791),Moonee Valley - Essendon,0.0022060755873106685
Kensington,109/18 Bent St,2,u,730000.0,Rendina,20/05/2017,4.2,3031.0,2.0,2.0,1.0,2135.0,-37.7956,144.935,Northern Metropolitan,5263.0,POINT (144.935 -37.7956),Port Phillip - West,0.0036864469584525447
Kensington,2/2 McCracken St,2,t,811000.0,Biggin,20/05/2017,4.2,3031.0,2.0,1.0,0.0,113.0,-37.7898,144.9276,Northern Metropolitan,5263.0,POINT (144.9276 -37.7898),Moonee Valley - Essendon,0.0022060755873106685
Kensington,23 Wakefield St,3,h,1190000.0,Rendina,20/05/2017,4.2,3031.0,3.0,2.0,1.0,180.0,-37.7973,144.9208,Northern Metropolitan,5263.0,POINT (144.9208 -37.7973),Port Phillip - West,0.0036864469584525447
Kensington,33 Chelmsford St,2,h,903000.0,Rendina,22/04/2017,4.2,3031.0,2.0,1.0,0.0,184.0,-37.7964,144.9339,Northern Metropolitan,5263.0,POINT (144.9339 -37.7964),Port Phillip - West,0.0036864469584525447
Kensington,41 Kensington Rd,3,h,902500.0,Rendina,22/04/2017,4.2,3031.0,3.0,1.0,1.0,0.0,-37.7954,144.9259,Northern Metropolitan,5263.0,POINT (144.9259 -37.7954),Port Phillip - West,0.0036864469584525447
Kensington,33 McCracken St,4,h,1817000.0,Hodges,22/04/2017,4.2,3031.0,4.0,2.0,1.0,309.0,-37.791,144.928,Northern Metropolitan,5263.0,POINT (144.928 -37.791),Moonee Valley - Essendon,0.0022060755873106685
Kensington,2/75 McCracken St,2,u,528000.0,Nelson,22/04/2017,4.2,3031.0,2.0,1.0,1.0,0.0,-37.7928,144.9279,Northern Metropolitan,5263.0,POINT (144.9279 -37.7928),Moonee Valley - Essendon,0.0022060755873106685
Kensington,420 Arden St,2,h,1000000.0,Nelson,29/04/2017,4.2,3031.0,2.0,1.0,0.0,159.0,-37.7985,144.9307,Northern Metropolitan,5263.0,POINT (144.9307 -37.7985),Port Phillip - West,0.0036864469584525447
Kensington,310/71 Henry St,1,u,380000.0,Edward,29/04/2017,4.2,3031.0,1.0,1.0,1.0,2592.0,-37.7961,144.9261,Northern Metropolitan,5263.0,POINT (144.9261 -37.7961),Port Phillip - West,0.0036864469584525447
Kensington,33 McCracken St,4,h,1817000.0,Hodges,29/04/2017,4.2,3031.0,4.0,2.0,1.0,309.0,-37.791,144.928,Northern Metropolitan,5263.0,POINT (144.928 -37.791),Moonee Valley - Essendon,0.0022060755873106685
Middle Park,26 Canterbury Rd,3,h,1420000.0,RT,8/04/2017,4.1,3206.0,3.0,1.0,0.0,112.0,-37.8447,144.9604,Southern Metropolitan,2019.0,POINT (144.9604 -37.8447),Port Phillip - West,0.0036864469584525447
Middle Park,81 Carter St,2,h,1335000.0,Greg,8/04/2017,4.1,3206.0,2.0,1.0,1.0,107.0,-37.8468,144.9612,Southern Metropolitan,2019.0,POINT (144.9612 -37.8468),Port Phillip - West,0.0036864469584525447
Middle Park,158 Neville St,2,h,1300000.0,hockingstuart,8/04/2017,4.1,3206.0,2.0,1.0,0.0,132.0,-37.8527,144.9657,Southern Metropolitan,2019.0,POINT (144.9657 -37.8527),Port Phillip - West,0.0036864469584525447
Middle Park,84 Hambleton St,4,h,2860000.0,Chisholm,20/05/2017,4.1,3206.0,4.0,3.0,2.0,160.0,-37.8471,144.9595,Southern Metropolitan,2019.0,POINT (144.9595 -37.8471),Port Phillip - West,0.0036864469584525447
Middle Park,129 Hambleton St,3,h,1630000.0,Cayzer,29/04/2017,4.1,3206.0,3.0,1.0,0.0,143.0,-37.8484,144.963,Southern Metropolitan,2019.0,POINT (144.963 -37.8484),Port Phillip - West,0.0036864469584525447
Middle Park,23 Nimmo St,3,h,2250000.0,Marshall,29/04/2017,4.1,3206.0,3.0,2.0,1.0,148.0,-37.8496,144.963,Southern Metropolitan,2019.0,POINT (144.963 -37.8496),Port Phillip - West,0.0036864469584525447
Moorabbin,6 Cooma St,2,h,1035000.0,McGrath,8/04/2017,14.6,3189.0,2.0,1.0,1.0,593.0,-37.9396,145.0519,Southern Metropolitan,2555.0,POINT (145.0519 -37.9396),Kingston - North,0.007027401356030125
Moorabbin,28 Grandview Gr,3,h,1321000.0,Charlton,8/04/2017,14.6,3189.0,3.0,1.0,2.0,688.0,-37.9432,145.0462,Southern Metropolitan,2555.0,POINT (145.0462 -37.9432),Kingston - North,0.007027401356030125
Moorabbin,3/29 Fiddes St,2,t,742500.0,Buxton,13/05/2017,14.6,3189.0,2.0,1.0,1.0,179.0,-37.9369,145.0473,Southern Metropolitan,2555.0,POINT (145.0473 -37.9369),Kingston - North,0.007027401356030125
Moorabbin,239 Chesterville Rd,3,h,860000.0,Hodges,22/04/2017,14.6,3189.0,3.0,1.0,2.0,601.0,-37.9409,145.0602,Southern Metropolitan,2555.0,POINT (145.0602 -37.9409),Kingston - North,0.007027401356030125
North Melbourne,41 Chapman St,3,h,2161000.0,Nelson,13/05/2017,2.3,3051.0,3.0,2.0,1.0,230.0,-37.7987,144.9434,Northern Metropolitan,6821.0,POINT (144.9434 -37.7987),Port Phillip - West,0.0036864469584525447
North Melbourne,5 Murphy St,3,h,1485000.0,Jellis,20/05/2017,2.3,3051.0,3.0,1.0,1.0,198.0,-37.8029,144.9459,Northern Metropolitan,6821.0,POINT (144.9459 -37.8029),Port Phillip - West,0.0036864469584525447
North Melbourne,649 Queensberry St,2,h,940000.0,JMRE,29/04/2017,2.3,3051.0,2.0,1.0,0.0,89.0,-37.9394,145.089,Northern Metropolitan,6821.0,POINT (145.089 -37.9394),Kingston - North,0.007027401356030125
Oakleigh South,8 Lido Ct,3,h,770000.0,C21,8/04/2017,14.7,3167.0,3.0,1.0,1.0,590.0,-37.918,145.085,South-Eastern Metropolitan,3692.0,POINT (145.085 -37.918),Monash - South-West,0.0021985695639165376
Oakleigh South,272 Warrigal Rd,3,h,985100.0,Gary,8/04/2017,14.7,3167.0,3.0,1.0,2.0,621.0,-37.9115,145.0889,South-Eastern Metropolitan,3692.0,POINT (145.0889 -37.9115),Monash - South-West,0.0021985695639165376
Oakleigh South,4 Dalgan St,4,h,1410000.0,Buxton,13/05/2017,14.7,3167.0,4.0,2.0,4.0,590.0,-37.9316,145.0821,South-Eastern Metropolitan,3692.0,POINT (145.0821 -37.9316),Kingston - North,0.007027401356030125
Oakleigh South,2/15 Golf Rd,3,u,815000.0,Woodards,13/05/2017,14.7,3167.0,3.0,1.0,2.0,393.0,-37.9233,145.1062,South-Eastern Metropolitan,3692.0,POINT (145.1062 -37.9233),Monash - South-West,0.0021985695639165376
Oakleigh South,2 Kaybrook Ct,3,h,1042500.0,Woodards,22/04/2017,14.7,3167.0,3.0,1.0,4.0,658.0,-37.9176,145.0839,South-Eastern Metropolitan,3692.0,POINT (145.0839 -37.9176),Monash - South-West,0.0021985695639165376
South Kingsville,7A Brunel St,3,t,815000.0,Williams,13/05/2017,9.1,3015.0,3.0,2.0,2.0,148.0,-37.8287,144.8705,Western Metropolitan,984.0,POINT (144.8705 -37.8287),Hobsons Bay - Williamstown,0.0016711477364881185
South Kingsville,2/17 Greene St,2,u,321000.0,Jas,13/05/2017,9.1,3015.0,2.0,1.0,1.0,0.0,-37.8288,144.8711,Western Metropolitan,984.0,POINT (144.8711 -37.8288),Hobsons Bay - Williamstown,0.0016711477364881185
South Kingsville,63 Saltley St,3,h,995000.0,Burnham,20/05/2017,9.1,3015.0,3.0,1.0,0.0,669.0,-37.8303,144.8679,Western Metropolitan,984.0,POINT (144.8679 -37.8303),Hobsons Bay - Williamstown,0.0016711477364881185
South Kingsville,14 Vernon St,3,h,1290000.0,Jas,20/05/2017,9.1,3015.0,3.0,1.0,3.0,715.0,-37.8289,144.8718,Western Metropolitan,984.0,POINT (144.8718 -37.8289),Hobsons Bay - Williamstown,0.0016711477364881185
South Kingsville,2/17 Greene St,2,u,300000.0,Jas,22/04/2017,9.1,3015.0,2.0,1.0,1.0,0.0,-37.8288,144.8711,Western Metropolitan,984.0,POINT (144.8711 -37.8288),Hobsons Bay - Williamstown,0.0016711477364881185
Southbank,2402/163 City Rd,2,u,505000.0,Dixon,8/04/2017,1.2,3006.0,2.0,1.0,1.0,0.0,-37.8242,144.9626,Southern Metropolitan,8400.0,POINT (144.9626 -37.8242),Melbourne - Southbank - Docklands,0.00041604213765812225
Southbank,4/5 Miles St,2,u,595000.0,RT,8/04/2017,1.2,3006.0,2.0,1.0,1.0,0.0,-37.8288,144.9679,Southern Metropolitan,8400.0,POINT (144.9679 -37.8288),Melbourne - Southbank - Docklands,0.00041604213765812225
Southbank,51/88 Wells St,2,u,580000.0,MICM,8/04/2017,1.2,3006.0,2.0,1.0,1.0,0.0,-37.8273,144.9685,Southern Metropolitan,8400.0,POINT (144.9685 -37.8273),Melbourne - Southbank - Docklands,0.00041604213765812225
Southbank,9/120 Sturt St,2,u,580000.0,William,13/05/2017,1.2,3006.0,2.0,1.0,1.0,0.0,-37.8248,144.9667,Southern Metropolitan,8400.0,POINT (144.9667 -37.8248),Melbourne - Southbank - Docklands,0.00041604213765812225
Spotswood,50 Hick St,3,h,1320000.0,Jas,8/04/2017,7.7,3015.0,3.0,1.0,3.0,738.0,-37.826,144.8769,Western Metropolitan,1223.0,POINT (144.8769 -37.826),Hobsons Bay - Williamstown,0.0016711477364881185
Spotswood,4/36 Robert St,1,u,380000.0,Jas,8/04/2017,7.7,3015.0,1.0,1.0,1.0,89.0,-37.8291,144.8848,Western Metropolitan,1223.0,POINT (144.8848 -37.8291),Hobsons Bay - Williamstown,0.0016711477364881185
Spotswood,14 Robb St,3,h,1100000.0,Greg,13/05/2017,7.7,3015.0,3.0,1.0,0.0,305.0,-37.8312,144.8893,Western Metropolitan,1223.0,POINT (144.8893 -37.8312),Hobsons Bay - Williamstown,0.0016711477364881185
Spotswood,1/39 Stephenson St,3,u,660000.0,RT,22/04/2017,7.7,3015.0,3.0,1.0,1.0,221.0,-37.8297,144.8752,Western Metropolitan,1223.0,POINT (144.8752 -37.8297),Hobsons Bay - Williamstown,0.0016711477364881185
